#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
32 0.2219325 0.6843972 1.520769 0.8433961 6.983385 213.0749 8.120704 0.7132672 1.515944 0.8252994 6.983385 213.0749 8.120704 0.6555272 1.525594 0.8614929 6.983385 213.0749 8.120704 23.21246 222.8981 9.289745E-07 23.83529 219.5152 0 0.5 0.5
33 0.2287905 0.6895919 1.519422 0.8414137 6.966361 213.5341 7.957384 0.71832 1.514693 0.8230676 6.966361 213.5341 7.957384 0.6608638 1.52415 0.8597599 6.966361 213.5341 7.957384 23.48885 222.4555 0 24.19712 218.368 9.360109E-07 0.5 0.5
34 0.235774 0.6951348 1.517747 0.8394959 6.91539 214.0027 7.810264 0.7237137 1.513105 0.8208964 6.91539 214.0027 7.810264 0.6665558 1.52239 0.8580954 6.91539 214.0027 7.810264 23.48401 222.8646 -9.308769E-07 24.18156 218.7752 0 0.5 0.5
35 0.2428561 0.7010646 1.516214 0.8375273 6.951215 214.4337 7.641265 0.7295088 1.511672 0.818698 6.951215 214.4337 7.641265 0.6726204 1.520756 0.8563567 6.951215 214.4337 7.641265 23.47013 223.2774 -1.861558E-06 24.1568 219.1865 -1.87143E-06 0.5 0.5
36 0.2499463 0.7071682 1.515221 0.8354346 7.064315 214.828 7.509819 0.7354904 1.510758 0.8164035 7.064315 214.828 7.509819 0.6788461 1.519685 0.8544657 7.064315 214.828 7.509819 23.70007 222.7586 9.324111E-07 24.25097 219.3422 -9.364067E-07 0.5 0.5
37 0.2569924 0.7133352 1.514517 0.8331896 7.182054 215.184 7.371459 0.7415466 1.510136 0.8139758 7.182054 215.184 7.371459 0.6851237 1.518898 0.8524035 7.182054 215.184 7.371459 23.83813 223.102 -9.334012E-07 24.38163 219.6806 0 0.5 0.5
38 0.2643417 0.7198794 1.514031 0.8306778 7.29664 215.5126 7.155931 0.7479892 1.509779 0.8112868 7.29664 215.5126 7.155931 0.6917696 1.518283 0.8500688 7.29664 215.5126 7.155931 24.00278 223.1691 0 24.53106 219.7559 9.384847E-07 0.5 0.5
39 0.2750599 0.7268127 1.512976 0.8280387 7.370348 215.9219 6.782116 0.7547917 1.508945 0.8084127 7.370348 215.9219 6.782116 0.6988336 1.517006 0.8476647 7.370348 215.9219 6.782116 24.13892 223.4164 0 24.64923 219.9965 -9.393708E-07 0.5 0.5
40 0.2807401 0.7339615 1.511806 0.825479 7.538156 216.4042 6.318462 0.7617853 1.508052 0.8055796 7.538156 216.4042 6.318462 0.7061376 1.515561 0.8453783 7.538156 216.4042 6.318462 24.29067 223.7469 -9.366994E-07 24.7805 220.3195 -9.40362E-07 0.5 0.5
41 0.2866398 0.741248 1.511552 0.8225816 7.814311 216.875 5.818448 0.7689193 1.508095 0.8024173 7.814311 216.875 5.818448 0.7135767 1.515008 0.842746 7.814311 216.875 5.818448 25.08123 223.7427 0 25.53905 220.2742 0 0.5 0.5
