#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
72 0.4999028 -0.7572248 1.436003 0.4863235 16.66021 87.68264 3.740135 -0.7591515 1.433964 0.5188399 16.66021 87.68264 3.740135 -0.7552981 1.438043 0.4538072 16.66021 87.68264 3.740135 27.44168 80.64839 0 27.40503 76.97499 0 0.5 0.5
73 0.5104215 -0.7571074 1.435932 0.486298 16.7166 87.50922 3.713203 -0.7591302 1.433907 0.5188094 16.7166 87.50922 3.713203 -0.7550846 1.437956 0.4537865 16.7166 87.50922 3.713203 27.51349 81.9856 -9.626471E-07 27.52076 78.04838 -9.627106E-07 0.5 0.5
74 0.515732 -0.756249 1.436084 0.4859048 16.84346 86.67418 3.685507 -0.7587454 1.434076 0.5183844 16.84346 86.67418 3.685507 -0.7537526 1.438092 0.4534253 16.84346 86.67418 3.685507 27.55725 81.80077 9.630304E-07 27.56165 77.86202 0 0.5 0.5
75 0.5211468 -0.7560918 1.436019 0.4855316 16.99706 86.34846 3.658761 -0.7587738 1.434027 0.5179973 16.99706 86.34846 3.658761 -0.7534099 1.438011 0.4530658 16.99706 86.34846 3.658761 28.09177 83.71601 0 28.17003 79.52009 9.684908E-07 0.5 0.5
76 0.5275067 -0.7560559 1.435834 0.4851049 17.18187 86.07178 3.624659 -0.7588954 1.433863 0.5175585 17.18187 86.07178 3.624659 -0.7532164 1.437806 0.4526513 17.18187 86.07178 3.624659 28.24784 83.3891 -9.691965E-07 28.3232 79.18705 -9.698829E-07 0.5 0.5
77 0.5360572 -0.7563004 1.43543 0.4847885 17.3005 86.05032 3.589337 -0.7591502 1.433479 0.5172425 17.3005 86.05032 3.589337 -0.7534506 1.437381 0.4523346 17.3005 86.05032 3.589337 28.41459 83.14203 -9.707185E-07 28.4863 78.93337 -9.713769E-07 0.5 0.5
78 0.5418121 -0.7563748 1.434657 0.4836385 17.60145 85.49953 3.575513 -0.7595444 1.432716 0.5160634 17.60145 85.49953 3.575513 -0.7532053 1.436597 0.4512135 17.60145 85.49953 3.575513 28.52614 83.08521 0 28.59616 78.87206 0 0.5 0.5
79 0.5484158 -0.7568281 1.433904 0.4826118 17.8347 85.42902 3.603658 -0.7600502 1.431952 0.5150308 17.8347 85.42902 3.603658 -0.753606 1.435857 0.4501928 17.8347 85.42902 3.603658 28.83393 82.55238 0 28.90216 78.32684 -1.950488E-06 0.5 0.5
80 0.5570838 -0.7573494 1.43301 0.4814785 18.03792 85.43069 3.600057 -0.7605768 1.431061 0.5138971 18.03792 85.43069 3.600057 -0.7541219 1.434958 0.4490598 18.03792 85.43069 3.600057 32.91931 84.85001 4.068317E-06 33.039 80.74763 2.036918E-06 0.5 0.5
81 0.5625632 -0.7579713 1.432129 0.4804779 18.24117 85.53001 3.548338 -0.7611404 1.43021 0.5129041 18.24117 85.53001 3.548338 -0.7548022 1.434047 0.4480516 18.24117 85.53001 3.548338 33.10991 84.82641 0 33.22723 80.71509 -4.08258E-06 0.5 0.5
82 0.5699897 -0.7586673 1.431649 0.4797552 18.40613 85.73752 3.495689 -0.7617152 1.429761 0.5121949 18.40613 85.73752 3.495689 -0.7556195 1.433537 0.4473156 18.40613 85.73752 3.495689 38.55493 92.041 2.183534E-06 38.92911 87.31749 -4.39001E-06 0.5 0.5
83 0.5762953 -0.7604528 1.430487 0.4773061 19.04492 85.79577 3.46763 -0.7634835 1.428621 0.5097486 19.04492 85.79577 3.46763 -0.7574221 1.432353 0.4448636 19.04492 85.79577 3.46763 38.75604 92.17821 -2.189672E-06 39.12944 87.44126 0 0.5 0.5
