#Frame, Timer, HeadX, HeadY, HeadZ, HeadRX, HeadRY, HeadRZ, LHandX, LHandY, LHandZ, LHandRX, LHandRY, LHandRZ, RHandX, RHandY, RHandZ, RHandRX, RHandRY, RHandRZ, LEyeRX, LEyeRY, LEyeRZ, REyeRX, REyeRY, REyeRZ, LEyeConf, REyeConf
50 0.7690192 -0.9156098 1.589697 -1.295335 358.3756 252.9477 355.2822 -0.9059225 1.592401 -1.326656 358.3756 252.9477 355.2822 -0.9252971 1.586992 -1.264014 358.3756 252.9477 355.2822 6.334911 251.1083 -2.147547E-07 5.981916 247.1466 -6.43836E-07 0.5 0.5
51 0.7765384 -0.9106296 1.589205 -1.300642 358.4077 251.8535 355.2182 -0.9003474 1.591946 -1.331769 358.4077 251.8535 355.2182 -0.9209118 1.586464 -1.269514 358.4077 251.8535 355.2182 6.340044 250.7342 0 5.988492 246.7724 0 0.5 0.5
52 0.7919502 -0.9086037 1.588557 -1.302118 358.4094 251.9237 355.2106 -0.8983597 1.591303 -1.333258 358.4094 251.9237 355.2106 -0.9188477 1.585811 -1.270978 358.4094 251.9237 355.2106 6.411584 250.7958 -4.295736E-07 6.021883 246.3874 -2.146277E-07 0.5 0.5
53 0.8080156 -0.9049063 1.588347 -1.304481 358.4959 251.572 355.5618 -0.8944752 1.590892 -1.335575 358.4959 251.572 355.5618 -0.9153374 1.585802 -1.273386 358.4959 251.572 355.5618 5.673059 251.6914 -2.14494E-07 5.337432 247.7242 2.143729E-07 0.5 0.5
54 0.8271645 -0.9033171 1.588442 -1.304324 358.5116 251.5901 355.9063 -0.8928967 1.59079 -1.335438 358.5116 251.5901 355.9063 -0.9137375 1.586094 -1.27321 358.5116 251.5901 355.9063 4.990103 254.1048 0 4.667775 249.6835 -4.283074E-07 0.5 0.5
55 0.8459385 -0.8985463 1.588369 -1.305024 358.4556 251.5047 356.0991 -0.8880777 1.590606 -1.33613 358.4556 251.5047 356.0991 -0.909015 1.586132 -1.273918 358.4556 251.5047 356.0991 4.966795 254.1696 2.142479E-07 4.649828 249.748 -2.141482E-07 0.5 0.5
56 0.8602823 -0.8970537 1.588588 -1.304457 358.2896 251.6904 355.9624 -0.8866792 1.590903 -1.335588 358.2896 251.6904 355.9624 -0.9074281 1.586273 -1.273325 358.2896 251.6904 355.9624 5.145864 254.9917 -6.429213E-07 4.843828 250.5703 -4.284169E-07 0.5 0.5
57 0.8790419 -0.8927448 1.58887 -1.303197 357.996 251.8083 355.9929 -0.8824235 1.591167 -1.334347 357.996 251.8083 355.9929 -0.9030662 1.586573 -1.272046 357.996 251.8083 355.9929 5.014432 255.0525 -2.142634E-07 4.711737 250.632 2.141672E-07 0.5 0.5
58 0.8932948 -0.891485 1.589119 -1.302297 357.5668 252.0631 355.8032 -0.8812838 1.591524 -1.333479 357.5668 252.0631 355.8032 -0.9016861 1.586714 -1.271115 357.5668 252.0631 355.8032 4.616416 255.4797 2.141381E-07 4.324502 251.2854 0 0.5 0.5
59 0.9122034 -0.888505 1.589859 -1.300533 356.9195 252.1397 355.7318 -0.8783186 1.592304 -1.331717 356.9195 252.1397 355.7318 -0.8986915 1.587415 -1.26935 356.9195 252.1397 355.7318 4.499519 256.0076 2.141033E-07 4.187659 251.5887 0 0.5 0.5
